candidate_id,cif_path,cif_exists,cif_sha256,formula,reduced_formula,m_element,chemical_group,alignn_formation_energy_eV_atom,alignn_uncertainty_eV_atom,uncertainty_eV_atom,uncertainty_source,second_model_energy_eV_atom,second_model_uncertainty_eV_atom,absolute_model_disagreement_eV_atom,second_model_interval_hit_score,second_model_rank,target_label,alignn_u,alignn_position_class,alignn_is_edge,alignn_is_core_middle,gate_rank,gate_round,greedy_rank,greedy_round,structure_fingerprint_sha256,structure_fingerprint_definition,structure_matcher_cluster,structure_matcher_cluster_size,fingerprint_cluster,fingerprint_cluster_size,fingerprint_cluster_kind,nearest_pool_candidate_id,nearest_pool_fingerprint_distance,nearest_historical_dft_candidate_id,nearest_historical_dft_fingerprint_distance,previous_dft_nearby_status,generator_source,generator_outer_member,generator_inner_member,generator_source_verified,historical_dft_candidate,correction_available,correction_sample_n,correction_median_delta_eV_atom,corrected_score_eV_atom,distance_to_target_eV_atom,corrected_center_distance_eV_atom,corrected_in_target_interval,corrected_u,corrected_position_class,corrected_is_edge,corrected_is_core_middle,corrected_rank,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom
job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_0.cif,True,1dcde2570dc45c7dbcf7c4fc96fcb701fd884fe3615083a85d8338e34bde99d0,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-2.93074154854,,0.465026779105,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.55215024948,0.465026779105,0.378591299057,0.0855344948443,275,0,-4.69213467836,A,True,False,420,27,320,20,7bf28532224ef453e4e0cf2e8f6e7e8e42454455dce231119b096bba81a87b83,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_001,1,FP_009,3,recurring_density_cluster,job_031_Al_fe_-1.055_n4_generated_crystals_cif__gen_0,0.992123273496,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.11136433317,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_005_Al_fe_-1.478_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_005_Al_fe_-1.478_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-2.93074154854,0.750741548538,0.830741548538,False,-4.69213467836,A,True,False,380,12,C2/m,1.810528,11.205703
job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_2.cif,True,ab22c99f26c9901b30a7c9d0a39621e687ec7f42c39589ffe0d6945bbd472952,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.0411131382,,0.483434343371,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.51060795784,0.483434343371,0.530505180359,0.0919361872667,253,0,-5.38195711374,A,True,False,298,19,271,17,0a9316c97bd328d762d1090ad586770b0bcb35e033c87ad265a00d580f969366,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_002,2,FP_SINGLETON_002,1,hdbscan_noise_singleton,job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_2,1.03346213768,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,1.30892198015,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_005_Al_fe_-1.478_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_005_Al_fe_-1.478_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.0411131382,0.861113138199,0.941113138199,False,-5.38195711374,A,True,False,388,160,R3m,1.711338,10.053634
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_0.cif,True,0ccbbbd01ba179ab8fa37ffc9c24fa2e878b7923f688336a14bf0095264629a9,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.91787624359,,0.408719064065,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.27494478226,0.408719064065,0.357068538666,0.141762274281,113,0,1.63827347755,F,True,False,217,14,70,5,a161a61c840ca43c3aefd660a913dbd1f4584ee025518b54054162c23cf17269,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_002,1,FP_SINGLETON_003,1,hdbscan_noise_singleton,job_000_Ti_fe_-1.422_n4_generated_crystals_cif__gen_0,0.908232761804,job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1,1.07402632242,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,3,0.176542943114,-1.74133330048,0.278666699523,0.358666699523,False,2.74166687202,F,True,False,226,8,Cm,1.960566,11.151853
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1.cif,True,7d477e8e15ee0d8b50ded2c3ba393d7b0879806265f82a5c7a4075aef534faec,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.04933691025,,0.410337356663,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.2268512249,0.410337356663,0.177514314651,0.147453196571,77,1,0.816644310951,E,True,False,163,11,72,5,a733ba35c019fbc1bf2a9ea614d14abd515bfba9d6bda3606c77fcdaf94f5d05,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_003,16,FP_SINGLETON_004,1,hdbscan_noise_singleton,job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_2,0.393728292452,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1,0.483406207799,historical_dft_candidate_self,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip,gen_1.cif,True,True,True,3,0.176542943114,-1.87279396713,0.147206032866,0.227206032866,False,1.92003770541,F,True,False,105,2,P-1,1.939287,11.261086
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_2.cif,True,bcae1467b5eb770bb19c274ad2da64824b36534bdd4c62acef5c57b7045fe4de,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.009329319,,0.459448285301,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.22080230713,0.459448285301,0.211472988129,0.133580374144,161,0,1.06669175625,F,True,False,210,14,38,3,786d97e8d38b6aadc94395dc53afe5ef7393b470e0e0591f43586e8f59e1d63a,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_003,16,FP_010,7,recurring_density_cluster,job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_2,0.21036951314,job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2,0.431878311801,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,3,0.176542943114,-1.83278637589,0.187213624114,0.267213624114,False,2.17008515071,F,True,False,159,1,P1,1.926167,11.006818
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_3.cif,True,b9f766150de5e238ead0aabdeadf6ec2615ede110838c691d9f5662b88280473,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.01849651337,,0.581991373496,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.22047901154,0.581991373496,0.201982498169,0.1070287432,239,0,1.00939679146,F,True,False,103,7,128,8,5d5db6f1da584889596918c6ac0f05f6fe7829213a3f1ced579de282536f7974,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_004,35,FP_011,18,recurring_density_cluster,job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_1,0.176828176256,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.263669350121,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_006_Mn_fe_-1.347_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,3,0.176542943114,-1.84195357025,0.178046429747,0.258046429747,False,2.11279018592,F,True,False,141,1,P1,1.918828,10.71052
job_007_Mg_fe_-1.079_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_007_Mg_fe_-1.079_n4_generated_crystals_cif__gen_0.cif,True,5e193017aa6038ef0c43c26745809d1cc05d440fedfb3c96fc933b2326adb061,Li1 Mg2 O4,LiMg2O4,Mg,LiMg2O4,-2.29385995865,,0.380178346839,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.16910910606,0.380178346839,0.875249147415,0.00338491793343,615,0,-0.711624741554,A,True,False,287,18,273,18,a997ceba12e977da9db7b7c326385c91d5224069717580732cd17b5368b19c4e,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mg_002,3,FP_SINGLETON_005,1,hdbscan_noise_singleton,job_036_Mg_fe_-1.056_n4_generated_crystals_cif__gen_1,0.0037154693225,job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,0.681781697544,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_007_Mg_fe_-1.079_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_007_Mg_fe_-1.079_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,2,0.651052398728,-1.64280755992,0.37719244008,0.45719244008,False,3.3574527505,F,True,False,242,123,P4/mmm,2.073701,10.388975
job_008_Mg_fe_-1.361_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_008_Mg_fe_-1.361_n4_generated_crystals_cif__gen_1.cif,True,245181ae7fe00bb9bb626d5575d646f821757001361c5a3b0b05cb503695403f,Li1 Mg2 O4,LiMg2O4,Mg,LiMg2O4,-2.19967246056,,0.520178759931,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.06789302826,0.520178759931,0.868220567703,0.0219410911747,508,0,-0.122952878475,A,True,False,295,19,289,19,aee151b5a123804b02df096d16b65b677fa5c5375428604b78a0869476e9df5c,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mg_003,8,FP_012,3,recurring_density_cluster,job_192_Mg_fe_-1.475_n4_generated_crystals_cif__gen_0,0.311793230838,job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,0.604131648769,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_008_Mg_fe_-1.361_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_008_Mg_fe_-1.361_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,2,0.651052398728,-1.54862006183,0.471379938172,0.551379938172,False,3.94612461358,F,True,False,254,12,C2/m,2.014694,10.460076
job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_1.cif,True,4b03defe3da42ef822b5e8a9ac0f64e279a43c3c5e2f5fcde984ec34587b5d25,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.16381716728,,0.416377463503,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.25866985321,0.416377463503,0.0948526859283,0.00332480707795,617,0,-6.14885729551,A,True,False,416,26,627,40,0ae8aaf1c8a277ec32977351785117d5297c52dee13a64b85af4e7bcb2fc40e8,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_005,11,FP_013,10,recurring_density_cluster,job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_0,0.0911915427374,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.603876535942,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_009_Ti_fe_-1.009_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_009_Ti_fe_-1.009_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-3.16381716728,0.983817167282,1.06381716728,False,-6.14885729551,A,True,False,496,10,P2/m,1.989843,10.952287
job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_009_Ti_fe_-1.009_n4_generated_crystals_cif__gen_3.cif,True,ad84229a3c72cdba6b9fe18ae550b8b0becd22c37bbbde2da516d02b5968055b,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.14448571205,,0.37981356099,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.01569032669,0.37981356099,0.128795385361,0.00951718299631,550,0,-6.02803570032,A,True,False,444,28,308,20,7cd4b586efd941b7bb67eb932a0741310cdff200c4534fa1dcce0abff3a9abe9,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_006,1,FP_SINGLETON_006,1,hdbscan_noise_singleton,job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_2,2.08660620582,job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2,2.38656182486,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_009_Ti_fe_-1.009_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_009_Ti_fe_-1.009_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-3.14448571205,0.964485712051,1.04448571205,False,-6.02803570032,A,True,False,449,156,P3m1,1.837721,11.221326
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_0.cif,True,d0655d4712d5936551268a95366b47ab4744e621c283d68c6c15388046ed3625,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.16144537926,,0.514072951461,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.60036563873,0.514072951461,0.561079740524,0.0773014671759,308,0,-6.13403362036,A,True,False,356,23,456,29,7118672bcfd5cca9b08a71faec3b4cda67d0aa0fcc3cbe77b6f17e93e117f925,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_003,9,FP_014,3,recurring_density_cluster,job_055_Al_fe_-1.247_n4_generated_crystals_cif__gen_2,0.474988726506,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,1.31306958738,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_010_Al_fe_-1.346_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_010_Al_fe_-1.346_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-3.16144537926,0.981445379257,1.06144537926,False,-6.13403362036,A,True,False,490,1,P1,1.864131,8.906684
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_2.cif,True,74151d4ab6412d5c266395ffe6f105d2091d6cc9916aed3e05cd35f1b10e7498,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.15758991241,,0.407585640045,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.57169246674,0.407585640045,0.585897445679,0.0803363732825,298,0,-6.10993695259,A,True,False,452,29,439,28,7e7ba8db863565676b9ae5ae23bfcc276c64c3ed6bda6870e4b74f94b228b0a7,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_004,8,FP_SINGLETON_007,1,hdbscan_noise_singleton,job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_1,0.413195940205,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.01402073151,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_010_Al_fe_-1.346_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_010_Al_fe_-1.346_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.15758991241,0.977589912415,1.05758991241,False,-6.10993695259,A,True,False,478,8,Cm,1.884803,9.947991
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_3.cif,True,e06347cde1f40a632c43db09404cf0a512f9ad477be4362c43f0879505b4f7eb,Li1 Al2 O4,LiAl2O4,Al,LiAl2O4,-3.15569257736,,0.510920454899,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.56754159927,0.510920454899,0.588150978088,0.082138305274,293,0,-6.09807860851,A,True,False,265,17,46,3,76f7929a0a5d52a992649fc033f122314196ff60921cad5da9653aba91637fc8,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Al_004,8,FP_015,5,recurring_density_cluster,job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_1,0.189591027174,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.05256943028,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_010_Al_fe_-1.346_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_010_Al_fe_-1.346_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-3.15569257736,0.975692577362,1.05569257736,False,-6.09807860851,A,True,False,475,8,Cm,1.878311,9.86988
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0.cif,True,5f1b84fb96aabe84a71c405a3ce88ed6b55004f52c43975786477db888a555ac,Li1 Mg2 O4,LiMg2O4,Mg,LiMg2O4,-2.17930674553,,0.318283866207,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.06341934204,0.318283866207,0.884112596512,0.00223301303238,622,1,0.00433284044266,B,True,False,253,16,279,18,9567ed9dd92e84a94d9a1719c81fa54ec0f28f8856716df88ebdd5543dfd2358,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mg_004,15,FP_016,8,recurring_density_cluster,job_230_Mg_fe_-1.419_n4_generated_crystals_cif__gen_3,0.148485074367,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1,0.841421529704,historical_dft_candidate_self,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_011_Mg_fe_-1.305_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_011_Mg_fe_-1.305_n4/generated_crystals_cif.zip,gen_0.cif,True,True,True,2,0.651052398728,-1.5282543468,0.491745653199,0.571745653199,False,4.0734103325,F,True,False,262,44,Imm2,2.036904,10.888567
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_2.cif,True,d3113093a1b509f2238e0e30d3069bb267d4b03845d20fdd4b9dc46a1a5f860a,Li1 Mg2 O4,LiMg2O4,Mg,LiMg2O4,-2.22731494904,,0.418500051562,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.09109950066,0.418500051562,0.86378455162,0.00949507086698,551,0,-0.295718431473,A,True,False,261,17,295,19,37acfc25af54550d66f6fbd21a74bd8f767524d84305b450c7d76fd229132743,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mg_004,15,FP_016,8,recurring_density_cluster,job_098_Mg_fe_-1.184_n4_generated_crystals_cif__gen_1,0.14629974373,job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0,0.355457018184,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_011_Mg_fe_-1.305_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_011_Mg_fe_-1.305_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,2,0.651052398728,-1.57626255031,0.443737449693,0.523737449693,False,3.77335906058,F,True,False,245,5,C2,2.028983,11.025191
job_012_Cr_fe_-1.495_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_012_Cr_fe_-1.495_n4_generated_crystals_cif__gen_0.cif,True,b757361728846d8b05724e722a7c3eae8b2244f368537a08bff5ecc82bfe68fe,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.18317985535,,0.520992325728,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.16954374313,0.520992325728,0.0136361122131,0.120963950642,216,0,-0.0198740959167,A,True,False,93,6,185,12,51278e23b200237cde77fcea1b45938fdc493aa153a86c0497782784425fb8aa,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_001,1,FP_SINGLETON_008,1,hdbscan_noise_singleton,job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_0,0.442668409376,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.774382437459,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_012_Cr_fe_-1.495_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_012_Cr_fe_-1.495_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,5,-0.102418564162,-2.28559841951,0.105598419509,0.185598419509,False,-0.65999012193,A,True,False,54,1,P1,1.867868,11.277602
